Date,Share_Code,Year_High_GHS,Year_Low_GHS,Previous_Closing_Price_VWAP_GHS,Opening_Price_GHS,Closing_Price_GHS,Price_Change_GHS,Closing_Bid_Price_GHS,Closing_Offer_Price_GHS,Total_Shares_Traded,Total_Value_Traded,Last_Transactio_ Price_GHS
25/11/2014,CAL,1.05,0.85,1.05,1.05,1.05,0,1,,"1,100",,1.05
26/11/2014,CAL,1.05,0.85,1.05,1.05,1.05,0,1.05,1.1,700,,1.05
27/11/2014,CAL,1.05,0.85,1.05,1.05,1.05,0,1,1.05,"724,000",,1.05
28/11/2014,CAL,1.05,0.85,1.05,1.05,1.05,0,1.04,1.05,"1,700",,1.05
01/12/2014,CAL,1.05,0.85,1.05,1.05,1.05,0,1.04,1.05,200,,1.05
02/12/2014,CAL,1.05,0.85,1.05,1.05,1.04,-0.01,1.02,1.04,200,,1.04
03/12/2014,CAL,1.05,0.85,1.04,1.04,1.05,0.01,1.04,1.05,"17,000",,1.04
04/12/2014,CAL,1.05,0.85,1.05,1.05,1.04,-0.01,,1.05,"16,500",,1.04
08/12/2014,CAL,1.05,0.85,1.04,1.04,1.04,0,1.04,1.05,"64,400",,1.04
09/12/2014,CAL,1.05,0.85,1.04,1.04,1.02,-0.02,1.04,1.05,"236,100",,1.05
10/12/2014,CAL,1.05,0.85,1.02,1.02,1.02,0,1.02,1.05,"53,600",,1.02
11/12/2014,CAL,1.05,0.85,1.02,1.02,1.02,0,1.02,1.05,"4,200",,1.02
12/12/2014,CAL,1.05,0.85,1.02,1.02,1.02,0,1,1.05,"7,400",,1.02
15/12/2014,CAL,1.05,0.85,1.02,1.02,1.02,0,1.02,1.05,"33,200",,1.02
16/12/2014,CAL,1.05,0.85,1.02,1.02,1.02,0,1,1.02,"7,200",,1.02
17/12/2014,CAL,1.05,0.85,1.02,1.02,1.01,-0.01,,1.02,"24,900",,1
18/12/2014,CAL,1.05,0.85,1.01,1.01,1.02,0.01,1.02,1.05,"41,300",,1.02
19/12/2014,CAL,1.05,0.85,1.02,1.02,1,-0.02,1,1.05,"210,200",,1
22/12/2014,CAL,1.05,0.85,1,1,1,0,1,1.05,"9,000",,1.01
23/12/2014,CAL,1.05,0.85,1,1,1.01,0.01,1,1.01,400,,1.01
23/12/2014,CAL,1.05,0.85,1,1,1.01,0.01,1,1.01,400,,29/12/2014
30/12/2014,CAL,1.05,0.85,1.01,1.01,1.01,0,1.01,1.02,"3,900",,1.01
31/12/2014,CAL,1.05,0.85,1.01,1.01,1.01,0,1.01,,"1,400",,1.01
02/01/2015,CAL,1.01,1.01,1.01,1.01,1.02,0.01,1.02,,"1,300",,1.02
05/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.02,1.05,"26,100",,1.02
29/12/2014,CAL,1.05,0.85,1.01,1.01,1.01,0,1,1.01,400,,1.01
06/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.02,,"14,600",,1.02
07/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.02,1.03,"17,600",,1.02
08/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.02,1.03,"7,600",,1.02
09/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.02,1.05,"65,000",,1.02
12/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.02,1.05,"93,800",,1.02
13/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.02,1.05,800,,1.02
14/01/2015,CAL,1.01,1.01,1.02,1.02,1.02,0,1.03,,"1,000",,1.02
15/01/2015,CAL,1.03,1.01,1.02,1.02,1.03,0.01,1.03,,"20,500",,1.03
16/01/2015,CAL,1.03,1.01,1.03,1.03,1.02,-0.01,1,1.02,"310,700",,1.02
19/01/2015,CAL,1.03,1.01,1.02,1.02,1.02,0,1,1.02,"99,700",,1.02
20/01/2015,CAL,1.03,1.01,1.02,1.02,1.02,0,1,1.01,"81,600",,1.02
21/01/2015,CAL,1.03,1.01,1.02,1.02,1.02,0,1.01,1.02,200,,1.02
22/01/2015,CAL,1.03,1,1.02,1.02,1,-0.02,0.99,1,"82,000.00",,1
23/01/2015,CAL,1.03,0.95,1,1,0.95,-0.05,,0.95,"147,700.00",,0.95
26/01/2015,CAL,1.03,0.95,0.95,0.95,0.96,0.01,0.95,0.99,"1,000.00",,0.96
27/01/2015,CAL,1.03,0.95,0.96,0.96,0.96,0,0.95,0.96,"1,900.00",,0.95
28/01/2015,CAL,1.03,0.95,0.96,0.96,0.98,0.02,0.98,1,"150,300.00",,1
29/01/2015,CAL,1.03,0.95,0.98,0.98,1,0.02,0.98,1.03,"1,686,000.00",,1
30/01/2015,CAL,1.03,0.95,1,1,1,0,0.95,1,"2,700.00",,1
02/02/2015,CAL,1.03,0.95,1,1,0.99,-0.01,0.95,0.99,"49,700.00",,0.99
03/02/2015,CAL,1.03,0.95,0.99,0.99,0.99,0,1,1.01,"49,500.00",,0.99
04/02/2015,CAL,1.03,0.95,0.99,0.99,1.03,0.04,1,1.05,"10,500.00",,1.03
05/02/2015,CAL,1.03,0.95,1.03,1.03,1.03,0,1,1.03,"4,600.00",,1.02
06/02/2015,CAL,1.03,0.95,1.03,1.03,1.03,0,1.03,,"10,900.00",,1.03
09/02/2015,CAL,1.03,0.95,1.03,1.03,1.03,0,1.03,1.1,"5,400.00",,1.03
10/02/2015,CAL,1.03,0.95,1.03,1.03,1.03,0,1.03,1.1,"31,700.00",,1.03
11/02/2015,CAL,1.04,0.95,1.03,1.03,1.04,0.01,1.03,1.04,"1,200.00",,1.04
12/02/2015,CAL,1.04,0.95,1.04,1.04,1.03,-0.01,,1.03,"61,600.00",,1.02
13/02/2015,CAL,1.04,0.95,1.03,1.03,1,-0.03,0.99,1,"36,000.00",,1
16/02/2015,CAL,1.04,0.95,1,1,1.03,0.03,1.02,1.03,200,,1.03
17/02/2015,CAL,1.04,0.95,1.03,1.03,1,-0.03,,1,"12,400.00",,1.03
18/02/2015,CAL,1.04,0.95,1,1,1,0,,0.98,"45,500.00",,0.98
19/02/2015,CAL,1.04,0.95,1,1,0.99,-0.01,,1,"1,600.00",,0.98
20/02/2015,CAL,1.04,0.95,1,1,0.99,-0.01,,1,"1,600.00",,0.98
23/02/2015,CAL,1.04,0.95,0.98,0.98,0.98,0,0.98,1,"74,500.00",,0.98
24/02/2015,CAL,1.04,0.95,0.98,0.98,0.98,0,0.98,0.99,300,,0.98
25/02/2015,CAL,1.04,0.95,0.98,0.98,0.98,0,0.98,0.99,300,,0.98
26/02/2015,CAL,1.04,0.95,1,1,1,0,1,,"19,500.00",,1
27/02/2015,CAL,1.04,0.95,1,1,1,0,1,1.05,"1,500.00",,1
02/03/2015,CAL,1.04,0.95,1,1,1,0,1,1.12,"14,000.00",,1
03/03/2015,CAL,1.04,0.95,1,1,1,0,1.01,1.12,0,,1
04/03/2015,CAL,1.05,0.95,1,1,1.05,0.05,1.02,1.1,"51,600.00",,1.05
05/03/2015,CAL,1.05,0.95,1.05,1.05,1.05,0,1.05,1.06,"354,900.00",,1.08
09/03/2015,CAL,1.05,0.95,1.05,1.05,1.05,0,1.05,1.06,700,,1.05
10/03/2015,CAL,1.05,0.95,1.05,1.05,1.05,0,1.05,1.06,"2,600.00",,1.05
11/03/2015,CAL,1.05,0.95,1.05,1.05,1.05,0,1.05,,"14,300.00",,1.05
12/03/2015,CAL,1.05,0.95,1.05,1.05,1.05,0,1.05,,"10,000.00",,1.05
13/03/2015,CAL,1.05,0.95,1.05,1.05,1.05,0,1.05,1.06,"1,700.00",,1.05
16/03/2015,CAL,1.05,0.95,1.05,1.05,1.05,0,1.05,1.06,"36,700",,1.05
17/03/2015,CAL,1.15,0.95,1.05,1.05,1.15,0.1,1,1.15,"257,400",,1.15
18/03/2015,CAL,1.15,0.95,1.15,1.05,1.05,-0.1,,,"1,000",,1.05
19/03/2015,CAL,1.15,0.95,1.05,1.15,1.15,0.1,1.06,1.15,100,,1.15
20/03/2015,CAL,1.15,0.95,1.15,1.06,1.06,-0.09,1.06,1.15,"14,500",,1.06
23/03/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.06,1.09,"61,600",,1.06
24/03/2015,CAL,1.15,0.95,1.06,1.06,1.05,-0.01,1.05,1.06,"264,800",,1.05
25/03/2015,CAL,1.15,0.95,1.05,1.06,1.06,0.01,,1.06,"15,600",,1.06
26/03/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.06,1.15,"7,400",,1.06
27/03/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.06,1.15,0,,1.06
30/03/2015,CAL,1.15,0.95,1.06,1.07,1.06,0,,1.06,"175,000",,1.06
31/03/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,,1.05,500,,1.05
01/04/2015,CAL,1.15,0.95,1.06,1.05,1.06,0,1.03,1.06,"98,800",,1.06
02/04/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.05,1.06,700,,1.06
07/04/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.05,1.06,700,,1.06
08/04/2015,CAL,1.15,0.95,1.06,1.06,1.05,-0.01,,1.05,"8,200",,1.05
09/04/2015,CAL,1.15,0.95,1.05,1.04,1.04,-0.01,,1.04,400,,1.04
10/04/2015,CAL,1.15,0.95,1.04,1.04,1.03,-0.01,1,1.03,"6,400",,1.03
13/04/2015,CAL,1.15,0.95,1.03,1.02,1.01,-0.02,1.01,1.02,"5,900",,1.01
14/04/2015,CAL,1.15,0.95,1.01,1.01,1.01,0,,1.15,"19,500",,1.01
15/04/2015,CAL,1.15,0.95,1.01,1.01,1.01,0,,1.02,900,,1.01
16/04/2015,CAL,1.15,0.95,1.01,1.01,1.01,0,,1.01,"207,500",,1.01
17/04/2015,CAL,1.15,0.95,1.01,1.01,1.01,0,1,1.01,900,,1.01
20/04/2015,CAL,1.15,0.95,1.01,1.01,1.01,0,1,1.01,"2,100",,1.01
21/04/2015,CAL,1.15,0.95,1.01,1.01,1,-0.01,1,1.01,"9,000",,1
22/04/2015,CAL,1.15,0.95,1,1,1,0,1,1.01,"15,800",,1
23/04/2015,CAL,1.15,0.95,1,1.01,1.01,0.01,1,1.01,"4,700",,1.01
24/04/2015,CAL,1.15,0.95,1.01,1.01,1.01,0,1.01,1.02,"6,600",,1.01
27/04/2015,CAL,1.15,0.95,1.01,1.02,1.02,0.01,1.02,1.15,"14,600",,1.02
28/04/2015,CAL,1.15,0.95,1.02,1.03,1.03,0.01,1.03,1.06,"5,900",,1.03
29/04/2015,CAL,1.15,0.95,1.03,1.05,1.04,0.01,1.03,1.05,"14,100",,1.03
30/04/2015,CAL,1.15,0.95,1.04,1.04,1.04,0,1.04,1.05,"10,400",,1.04
04/05/2015,CAL,1.15,0.95,1.04,1.04,1.04,0,1.03,1.04,"11,200",,1.03
05/05/2015,CAL,1.15,0.95,1.04,1.04,1.04,0,1.04,1.07,"21,000",,1.04
06/05/2015,CAL,1.15,0.95,1.04,1.04,1.04,0,1,1.04,"1,900",,1.04
07/05/2015,CAL,1.15,0.95,1.04,1.04,1.06,0.02,1,1.15,"1,125,000",,1.06
08/05/2015,CAL,1.15,0.95,1.06,1.04,1.06,0,1.05,1.06,"2,700",,1.06
11/05/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.06,1.09,"3,700",,1.06
12/05/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.05,1.06,"11,900",,1.06
14/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1,1.07,0,,1.08
15/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1,1.08,"43,500",,1.08
18/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1,1.08,"1,900",,1.08
19/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1,1.08,"3,300",,1.08
20/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1,1.08,"899,300",,1.08
21/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1.03,1.08,100,,1.08
22/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1.04,1.08,"9,000",,1.08
26/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1.08,1.1,"4,300",,1.08
27/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1,1.08,"24,700",,1.08
28/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1,1.1,"25,700",,1.08
29/05/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1.08,1.1,"15,500",,1.08
01/06/2015,CAL,1.15,0.95,1.08,1.08,1.08,0,1.08,1.09,800,,1.08
02/06/2015,CAL,1.15,0.95,1.08,1.1,1.1,0.02,1.09,1.1,300,,1.1
03/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.09,1.1,"6,700",,1.1
04/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.09,1.1,"1,900",,1.1
05/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,"721,800",,1.09
08/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.09,1.1,100,,1.1
09/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.09,"5,600",,1.09
11/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,0,,1.09
12/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.12,"8,900",,1.1
15/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.12,"68,400",,1.1
16/06/2015,CAL,1.15,0.95,1.1,1.11,1.1,0,1.1,1.12,600,,1.1
17/06/2015,CAL,1.15,0.95,1.1,1.1,1.12,0.02,1.1,1.12,"89,000",,1.1
18/06/2015,CAL,1.15,0.95,1.12,1.12,1.1,-0.02,1.08,1.11,"59,400",,1.08
19/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,100,,1.1
22/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,0,,1.1
23/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.09,1.1,"1,300",,1.1
24/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,"1,200",,1.1
25/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,700,,1.1
26/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,"16,000",,1.1
29/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.15,"10,400",,1.15
30/06/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.15,"1,100",,1.1
02/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.15,"447,800",,1.1
03/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.15,700,,1.1
06/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,,1.1,"10,900",,1.1
07/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1,1.1,"13,300",,1.1
08/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1,1.15,"8,000",,1.1
09/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.05,1.1,"9,100",,1.1
10/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.08,1.1,300,,1.1
13/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.05,1.1,"2,700",,1.1
14/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.05,1.1,"22,100",,1.1
15/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.07,1.1,0,,1.1
16/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.15,"11,600",,1.1
17/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,,1.1,"43,400",,1.1
21/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.1,1.11,"1,900",,1.1
22/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,,1.1,"9,300",,1.1
23/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.05,1.1,"2,800",,1.1
24/07/2015,CAL,1.15,0.95,1.1,1.1,1.1,0,1.05,1.1,900,,1.1
27/07/2015,CAL,1.15,0.95,1.1,1.09,1.08,-0.02,1.08,1.09,"115,600",,1.08
28/07/2015,CAL,1.15,0.95,1.08,1.08,1.06,-0.02,1.06,1.09,"661,600",,1.06
29/07/2015,CAL,1.15,0.95,1.06,1.06,1.06,0,1.04,1.06,300,,1.06
30/07/2015,CAL,1.15,0.95,1.06,1.05,1.04,-0.02,1,1.04,"53,900",,1.4
31/07/2015,CAL,1.15,0.95,1.04,1.02,1.03,-0.01,1,1.04,"31,900",,1.04
03/08/2015,CAL,1.15,0.95,1.03,1.02,1.02,-0.01,1.01,1.02,"2,300",,1.02
04/08/2015,CAL,1.15,0.95,1.02,1.02,1,-0.02,0.97,1.02,"129,200",,1
05/08/2015,CAL,1.15,0.95,1,1,1,0,0.99,1,"2,500",,1
06/08/2015,CAL,1.15,0.95,1,1,0.99,-0.01,0.98,0.99,"43,900",,0.99
07/08/2015,CAL,1.15,0.95,0.99,0.98,0.99,0,0.98,0.99,"269,500",,0.99
10/08/2015,CAL,1.15,0.95,0.99,0.99,0.99,0,0.99,1.04,0,,0.99
11/08/2015,CAL,1.15,0.95,0.99,1,1,0.01,0.99,1.04,"3,100",,1
12/08/2015,CAL,1.15,0.95,1,1,0.99,-0.01,,0.98,"93,200",,0.98
13/08/2015,CAL,1.15,0.95,0.99,1,1,0.01,,1,"1,300",,1
14/08/2015,CAL,1.15,0.95,1,0.99,0.99,-0.01,0.99,1,"2,300",,0.99
17/08/2015,CAL,1.15,0.95,0.99,0.99,0.99,0,0.99,1,"10,000",,0.99
18/08/2015,CAL,1.15,0.95,0.99,0.99,0.99,0,,0.99,"1,300",,0.99
19/08/2015,CAL,1.15,0.95,0.99,0.99,0.99,0,,0.99,"1,400",,0.99
20/08/2015,CAL,1.15,0.95,0.99,0.99,0.98,-0.01,,0.98,"40,900",,0.98
21/08/2015,CAL,1.15,0.95,0.98,0.99,0.98,0,,0.97,"186,200",,0.97
24/08/2015,CAL,1.15,0.95,0.98,0.98,0.98,0,,0.98,"1,800",,0.98
25/08/2015,CAL,1.15,0.95,0.98,0.98,0.97,-0.01,,0.97,"30,200",,0.97
26/08/2015,CAL,1.15,0.95,0.97,0.97,0.95,-0.02,,0.95,"115,600",,0.95
27/08/2015,CAL,1.15,0.95,0.95,0.95,0.95,0,,0.95,"3,100",,0.95
28/08/2015,CAL,1.15,0.95,0.95,0.95,0.95,0,,0.95,0,,0.95
31/08/2015,CAL,1.15,0.95,0.95,0.95,0.95,0,,0.95,"5,200",,0.95
01/09/2015,CAL,1.15,0.95,0.95,0.95,0.95,0,,0.95,200,,0.95
02/09/2015,CAL,1.15,0.91,0.95,0.94,0.91,-0.04,0.88,0.9,"19,100",,0.9
03/09/2015,CAL,1.15,0.88,0.91,0.88,0.88,-0.03,0.86,0.88,"25,600",,0.88
04/09/2015,CAL,1.15,0.85,0.88,0.85,0.85,-0.03,0.84,0.85,"74,400",,0.85
07/09/2015,CAL,1.15,0.77,0.85,0.85,0.77,-0.08,0.77,0.85,"728,500",,0.8
08/09/2015,CAL,1.15,0.77,0.77,0.77,0.78,0.01,0.78,,"4,600",,0.78
09/09/2015,CAL,1.15,0.77,0.78,0.78,0.78,0,0.8,,0,,0.78
10/09/2015,CAL,1.15,0.77,0.78,0.8,0.8,0.02,0.8,0.9,"20,100",,0.8
11/09/2015,CAL,1.15,0.77,0.8,0.82,0.81,0.01,0.82,,"3,900",,0.81
14/09/2015,CAL,1.15,0.77,0.81,0.83,0.82,0.01,0.82,0.85,"120,200",,0.83
15/09/2015,CAL,1.15,0.77,0.82,0.84,0.85,0.03,0.83,0.85,"232,100",,0.83
16/09/2015,CAL,1.15,0.77,0.85,0.85,0.85,0,0.85,,"130,700",,0.85
17/09/2015,CAL,1.15,0.77,0.85,0.85,0.85,0,0.85,,"10,100",,0.85
18/09/2015,CAL,1.15,0.77,0.85,0.85,0.85,0,0.8,,"55,200",,0.85
22/09/2015,CAL,1.15,0.77,0.85,0.85,0.84,-0.01,0.78,0.84,900,,0.84
23/09/2015,CAL,1.15,0.77,0.84,0.84,0.84,0,0.84,0.85,"1,000",,0.84
25/09/2015,CAL,1.15,0.77,0.84,0.84,0.84,0,0.84,,"449,656",,0.84
28/09/2015,CAL,1.15,0.77,0.84,0.84,0.84,0,0.8,0.84,"64,100",,0.84
29/09/2015,CAL,1.15,0.77,0.84,0.84,0.84,0,0.8,0.84,400,,0.84
30/09/2015,CAL,1.15,0.77,0.84,0.84,0.84,0,0.78,0.84,"1,400",,0.84
01/10/2015,CAL,1.15,0.77,0.84,0.84,0.84,0,0.78,0.84,"92,300",,0.84
02/10/2015,CAL,1.15,0.77,0.84,0.84,0.84,0,0.82,0.84,"23,500",,0.84
05/10/2015,CAL,1.15,0.77,0.84,0.84,0.83,-0.01,0.83,0.84,400,,0.83
06/10/2015,CAL,1.15,0.77,0.83,0.84,0.83,0,0.78,0.83,"162,900",,0.83
07/10/2015,CAL,1.15,0.77,0.83,0.83,0.82,-0.01,0.82,0.83,"52,500",,0.83
08/10/2015,CAL,1.15,0.77,0.82,0.83,0.82,0,0.8,0.82,700,,0.83
09/10/2015,CAL,1.15,0.77,0.82,0.8,0.8,-0.02,0.8,0.82,500,,0.82
12/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,0.78,0.8,500,,0.8
13/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,0.79,0.8,700,,0.8
14/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,0.8,0.81,"5,300",,0.8
15/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,,0.8,700,,0.8
16/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,0.78,,0,,0.8
19/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,,0.8,"1,700",,0.8
20/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,0.79,0.8,"1,400",,0.8
21/10/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,0.78,0.8,"5,100",,0.8
22/10/2015,CAL,1.15,0.77,0.8,0.8,0.79,-0.01,,0.79,"3,400",,0.79
23/10/2015,CAL,1.15,0.77,0.79,0.79,0.78,-0.01,0.78,,"22,100",,0.78
26/10/2015,CAL,1.15,0.77,0.78,0.78,0.78,0,0.77,,"2,500",,0.78
27/10/2015,CAL,1.15,0.77,0.78,0.78,0.78,0,0.76,0.78,"1,500",,0.78
28/10/2015,CAL,1.15,0.77,0.78,0.78,0.78,0,0.77,0.78,"1,200",,0.78
29/10/2015,CAL,1.15,0.77,0.78,0.78,0.79,0.01,0.78,0.79,"4,400",,0.79
30/10/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.78,0.8,"66,800",,0.78
02/11/2015,CAL,1.15,0.77,0.79,0.78,0.79,0,0.78,0.79,"7,200",,0.79
03/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.79,,300,,0.79
04/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.78,0.79,"14,700",,0.79
05/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.78,0.79,"9,200",,0.79
06/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.78,0.79,"2,900",,0.79
09/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,,0.79,"4,500",,0.79
10/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.79,,"8,500",,0.79
11/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.79,,200,,0.79
12/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.79,,"1,022,200",,0.79
13/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,,0.79,"507,500",,0.79
16/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.79,,"2,400",,0.79
17/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.79,0.82,"212,200",,0.79
18/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,,,"381,500",,0.79
19/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.8,0.83,0,,0.79
20/11/2015,CAL,1.15,0.77,0.79,0.79,0.8,0.01,0.79,0.8,"9,800",,0.8
23/11/2015,CAL,1.15,0.77,0.79,0.79,0.8,0.01,0.79,0.8,"9,800",,0.8
24/11/2015,CAL,1.15,0.77,0.8,0.79,0.8,0,0.8,,"1,400",,0.8
25/11/2015,CAL,1.15,0.77,0.8,0.79,0.8,0,0.8,0.82,"3,400",,0.8
26/11/2015,CAL,1.15,0.77,0.8,0.8,0.8,0,0.8,,"3,000",,0.8
27/11/2015,CAL,1.15,0.77,0.8,0.8,0.79,-0.01,0.79,,"4,669,400",,0.79
30/11/2015,CAL,1.15,0.77,0.79,0.79,0.79,0,0.79,,"1,500",,0.79
01/12/2015,CAL,1.15,0.77,0.79,0.79,0.8,0.01,0.8,,400,,0.8
02/12/2015,CAL,1.15,0.77,0.8,0.79,0.8,0,0.8,,"5,800",,0.8
03/12/2015,CAL,1.15,0.77,0.8,0.79,0.8,0,0.8,,900,,0.8
07/12/2015,CAL,1.15,0.77,0.8,0.8,0.81,0.01,0.81,0.83,800,,0.81
08/12/2015,CAL,1.15,0.77,0.81,0.81,0.82,0.01,0.82,0.83,"1,012,300",,0.83
09/12/2015,CAL,1.15,0.77,0.82,0.81,0.83,0.01,0.82,0.83,"6,900",,0.83
10/12/2015,CAL,1.15,0.77,0.83,0.83,0.85,0.02,0.85,,"499,600",,0.85
11/12/2015,CAL,1.15,0.77,0.85,0.85,0.85,0,0.85,,"558,800",,0.85
14/12/2015,CAL,1.15,0.77,0.85,0.85,0.86,0.01,0.86,0.9,"6,000",,0.86
15/12/2015,CAL,1.15,0.77,0.86,0.86,0.86,0,0.86,0.9,"153,400",,0.86
16/12/2015,CAL,1.15,0.77,0.86,0.86,0.86,0,0.86,0.9,"1,800",,0.86
17/12/2015,CAL,1.15,0.77,0.86,0.86,0.86,0,0.86,0.9,0,,0.86
18/12/2015,CAL,1.15,0.77,0.86,0.86,0.86,0,0.86,,600,,0.86
21/12/2015,CAL,1.15,0.77,0.86,0.86,0.9,0.04,0.87,0.9,"10,100",,0.87
22/12/2015,CAL,1.15,0.77,0.9,0.9,0.91,0.01,0.9,0.91,"48,900",,0.91
23/12/2015,CAL,1.15,0.77,0.91,0.91,0.91,0,0.92,1,"21,000",,0.91
24/12/2015,CAL,1.15,0.77,0.91,0.91,0.93,0.02,0.92,1,"2,700",,0.93
29/12/2015,CAL,1.15,0.77,0.93,0.93,0.94,0.01,0.95,,"3,300",,0.95
30/12/2015,CAL,1.15,0.77,0.94,0.94,0.95,0.01,0.95,0.97,400,,0.95
31/12/2015,CAL,1.15,0.77,0.95,0.94,1,0.05,1,,"36,100",,1
04/01/2016,CAL,1.01,1,1,1,1.01,0.01,1,1.03,"1,000",,1.01
05/01/2016,CAL,1.02,1,1.01,1.01,1.02,0.01,1,1.02,700,,1.02
06/01/2016,CAL,1.02,1,1.02,1.02,1.02,0,1.02,1.03,"14,700",,1.02
07/01/2016,CAL,1.03,1,1.02,1.02,1.03,0.01,1.04,,"379,100",,1.04
08/01/2016,CAL,1.05,1,1.03,1.03,1.05,0.02,1.04,,"562,300",,1.05
11/01/2016,CAL,1.05,1,1.05,1.03,1.05,0,,,"509,000",,1.05
12/01/2016,CAL,1.05,1,1.05,1.05,1.05,0,,,"521,900",,1.05
13/01/2016,CAL,1.05,1,1.05,1.05,1.05,0,,,"407,400",,1.05
14/01/2016,CAL,1.05,1,1.05,1.05,1.05,0,1.05,,600,,1.05
15/01/2016,CAL,1.05,1,1.05,1.05,1.05,0,,,"1,886,200",,1.05
